     atm_u           atm_v           atm_T           atm_q           R_net     
 6.13843107E+00  -1.14481335E+01  2.82559998E+02  5.56266448E-03  -1.50650001E+01
 6.59270048E+00  -1.26106777E+01  2.82459991E+02  5.50944265E-03  -1.51546667E+01
 5.85225058E+00  -1.19989033E+01  2.82380005E+02  5.50881494E-03  -1.52443334E+01
 6.10782433E+00  -1.14871492E+01  2.82290009E+02  5.49587235E-03  -1.53340000E+01
 5.81189585E+00  -1.21849031E+01  2.82209991E+02  5.47631597E-03  -1.54236667E+01
 5.69401836E+00  -1.29100828E+01  2.82139984E+02  5.46947680E-03  -1.55133333E+01
 6.27463579E+00  -1.15564461E+01  2.82070007E+02  5.46280760E-03  -1.56030000E+01
 6.98832417E+00  -1.19113159E+01  2.81989990E+02  5.45048853E-03  -1.56926666E+01
 6.25430202E+00  -1.11450481E+01  2.81919983E+02  5.43574523E-03  -1.57823333E+01
 6.62981462E+00  -1.10776196E+01  2.81899994E+02  5.43518225E-03  -1.58719999E+01
 6.29231977E+00  -1.10316229E+01  2.81839996E+02  5.41625544E-03  -1.59616666E+01
 6.40346909E+00  -1.17937269E+01  2.81799988E+02  5.40942326E-03  -1.60513332E+01
 6.96539450E+00  -1.29904146E+01  2.81750000E+02  5.39066177E-03  -1.61409999E+01
 6.45447540E+00  -1.33517284E+01  2.81690002E+02  5.38288429E-03  -1.62306665E+01
 7.28991938E+00  -1.29375257E+01  2.81649994E+02  5.38976910E-03  -1.63203332E+01
 7.48229265E+00  -1.25020075E+01  2.81609985E+02  5.39637636E-03  -1.64099998E+01
 7.49723721E+00  -1.16334448E+01  2.81579987E+02  5.40192053E-03  -1.59412999E+01
 7.97168207E+00  -1.16423521E+01  2.81559998E+02  5.40835969E-03  -1.54725999E+01
 6.86385632E+00  -1.13335772E+01  2.81540009E+02  5.40785538E-03  -1.50038999E+01
 5.24149990E+00  -1.24083672E+01  2.81519989E+02  5.40947914E-03  -1.45351999E+01
 4.57371092E+00  -1.22329388E+01  2.81470001E+02  5.39431022E-03  -1.40664999E+01
 3.78274536E+00  -1.03929996E+01  2.81440002E+02  5.40041132E-03  -1.35977999E+01
 2.83912230E+00  -8.63524723E+00  2.81429993E+02  5.41972183E-03  -1.31290999E+01
 5.18781042E+00  -1.13836164E+01  2.81440002E+02  5.40847145E-03  -1.26603999E+01
 6.81990480E+00  -1.32700901E+01  2.81399994E+02  5.36850607E-03  -1.21916999E+01
 4.80814028E+00  -1.26575422E+01  2.81350006E+02  5.35552111E-03  -1.17229999E+01
 4.19649553E+00  -1.17851400E+01  2.81299988E+02  5.35435695E-03  -1.12542999E+01
 3.83827496E+00  -1.02659264E+01  2.81259979E+02  5.36095863E-03  -1.07855999E+01
 5.40072823E+00  -1.10731449E+01  2.81239990E+02  5.36051532E-03  -1.03168999E+01
 5.13434649E+00  -1.08129272E+01  2.81190002E+02  5.36023779E-03  -9.84819991E+00
 5.51268101E+00  -1.04557514E+01  2.81160004E+02  5.35984989E-03  -9.37949991E+00
 7.17979097E+00  -1.11836805E+01  2.81139984E+02  5.36672864E-03  -8.91079992E+00
 7.18981552E+00  -1.14615641E+01  2.81089996E+02  5.36012696E-03  -8.44209992E+00
 4.84878206E+00  -1.11514530E+01  2.81000000E+02  5.36539685E-03  -7.97339993E+00
 4.86045742E+00  -9.62207603E+00  2.80929993E+02  5.39151998E-03  -7.50469993E+00
 4.60603571E+00  -1.07987051E+01  2.80850006E+02  5.41009335E-03  -7.03599993E+00
 4.86907768E+00  -1.02082415E+01  2.80729980E+02  5.42307226E-03  -6.56729994E+00
 6.27343416E+00  -1.13175793E+01  2.80649994E+02  5.42284781E-03  -6.09859994E+00
 4.19032574E+00  -9.06869698E+00  2.80559998E+02  5.43503929E-03  -5.62989995E+00
 4.50942421E+00  -1.12175398E+01  2.80479980E+02  5.44869155E-03  -5.16119995E+00
 3.51005816E+00  -1.00231676E+01  2.80419983E+02  5.45410858E-03  -4.69249996E+00
 3.89123487E+00  -1.09278679E+01  2.80350006E+02  5.46037173E-03  -4.22379996E+00
 3.97847366E+00  -9.99746704E+00  2.80290009E+02  5.47385728E-03  -3.75509996E+00
 4.46591043E+00  -1.07816763E+01  2.80250000E+02  5.48062986E-03  -3.28639997E+00
 4.40844917E+00  -1.33299351E+01  2.80179993E+02  5.44045819E-03  -2.81769997E+00
 3.84414625E+00  -1.13570518E+01  2.80139008E+02  5.42720361E-03  -2.34899998E+00
 3.11166167E+00  -9.40880775E+00  2.80106995E+02  5.44000836E-03  -1.38503332E+00
 3.83396125E+00  -9.93595695E+00  2.80084991E+02  5.44655090E-03  -4.21066666E-01
 2.17430639E+00  -1.16182947E+01  2.80053986E+02  5.41395089E-03  5.42899990E-01
 2.24883127E+00  -1.28852301E+01  2.80024994E+02  5.39415935E-03  1.50686665E+00
 2.36653209E+00  -1.14275293E+01  2.79981995E+02  5.38157905E-03  2.47083330E+00
 3.10037827E+00  -1.07415113E+01  2.79983002E+02  5.39399218E-03  3.43479996E+00
 2.37590146E+00  -8.92931652E+00  2.79972992E+02  5.37426071E-03  4.39876661E+00
 3.26256132E+00  -1.09440441E+01  2.79997986E+02  5.36755426E-03  5.36273327E+00
 3.71680021E+00  -1.04379978E+01  2.79994995E+02  5.34129003E-03  6.32669992E+00
 3.96401596E+00  -1.08910370E+01  2.79997986E+02  5.30168414E-03  7.29066658E+00
 3.41847897E+00  -1.02763271E+01  2.80015991E+02  5.29454648E-03  8.25463324E+00
 3.78955722E+00  -9.42681503E+00  2.80049988E+02  5.30822016E-03  9.21859989E+00
 3.90291333E+00  -9.23948860E+00  2.80059998E+02  5.28806634E-03  1.01825665E+01
 2.76879191E+00  -8.52146626E+00  2.80091003E+02  5.31453686E-03  1.11465332E+01
 3.02560401E+00  -8.13560867E+00  2.80122009E+02  5.31365816E-03  1.21104999E+01
 3.84005785E+00  -8.42624187E+00  2.80141998E+02  5.31338388E-03  1.30744665E+01
 5.13622808E+00  -8.68488693E+00  2.80169983E+02  5.31936903E-03  1.40384332E+01
 4.50075006E+00  -8.68283653E+00  2.80190002E+02  5.33254817E-03  1.50023998E+01
 4.72457743E+00  -7.89419842E+00  2.80179993E+02  5.35165658E-03  1.59663665E+01
 5.09079313E+00  -8.11543083E+00  2.80160004E+02  5.35758352E-03  1.69303331E+01
 5.96425056E+00  -9.29028130E+00  2.80109985E+02  5.35220932E-03  1.78942998E+01
 4.91988420E+00  -9.61429882E+00  2.80057983E+02  5.31234173E-03  1.88582664E+01
 3.50086451E+00  -8.84217453E+00  2.80024994E+02  5.29954862E-03  1.98222331E+01
 4.17581892E+00  -8.59977627E+00  2.80014008E+02  5.25311800E-03  2.07861998E+01
 3.05064368E+00  -8.71128368E+00  2.80028992E+02  5.24631701E-03  2.17501664E+01
 3.12597322E+00  -9.18249893E+00  2.80070007E+02  5.23989461E-03  2.27141331E+01
 4.17264128E+00  -8.86730289E+00  2.80095001E+02  5.19499928E-03  2.36780997E+01
 3.07876563E+00  -8.14771748E+00  2.80117981E+02  5.14887879E-03  2.46420664E+01
 3.88751268E+00  -8.15034676E+00  2.80160004E+02  5.13534993E-03  2.56060330E+01
 3.65972209E+00  -8.53876686E+00  2.80209991E+02  5.11051714E-03  2.65699997E+01
 4.37674761E+00  -9.01357269E+00  2.80250000E+02  5.06447721E-03  2.79696663E+01
 2.49416375E+00  -7.28485727E+00  2.80299988E+02  5.07752411E-03  2.93693329E+01
 2.53036857E+00  -7.02838039E+00  2.80359985E+02  5.09031024E-03  3.07689995E+01
 2.74716067E+00  -8.45489311E+00  2.80419983E+02  5.06452983E-03  3.21686661E+01
 2.74407053E+00  -8.44538212E+00  2.80479980E+02  5.05127478E-03  3.35683327E+01
 2.65954638E+00  -8.28352642E+00  2.80519989E+02  5.04511641E-03  3.49679993E+01
 2.48803687E+00  -9.41686058E+00  2.80540009E+02  5.00701740E-03  3.63676659E+01
 2.94501543E+00  -1.06918192E+01  2.80529999E+02  4.98031219E-03  3.77673325E+01
 2.82168269E+00  -7.83753824E+00  2.80570007E+02  4.98657627E-03  3.91669991E+01
 3.31526494E+00  -8.20557880E+00  2.80600006E+02  4.98072384E-03  4.05666656E+01
 4.00694036E+00  -7.63209200E+00  2.80600006E+02  4.94832546E-03  4.19663322E+01
 4.49550104E+00  -8.97730827E+00  2.80589996E+02  4.91628516E-03  4.33659988E+01
 3.99187613E+00  -9.73320770E+00  2.80579987E+02  4.87712212E-03  4.47656654E+01
 4.97499752E+00  -8.61695385E+00  2.80579987E+02  4.88980580E-03  4.61653320E+01
 6.29088306E+00  -1.02657871E+01  2.80589996E+02  4.85065253E-03  4.75649986E+01
 4.68322086E+00  -8.31138039E+00  2.80579987E+02  4.83791996E-03  4.89646652E+01
 5.40999746E+00  -9.37039661E+00  2.80600006E+02  4.83856909E-03  5.03643318E+01
 2.98999357E+00  -1.01591358E+01  2.80609985E+02  4.81136143E-03  5.17639984E+01
 3.89454031E+00  -9.44886017E+00  2.80649994E+02  4.82468912E-03  5.31636650E+01
 3.93327999E+00  -9.35691166E+00  2.80649994E+02  4.79838299E-03  5.45633316E+01
 2.64493728E+00  -9.60239124E+00  2.80679993E+02  4.81116306E-03  5.59629982E+01
 2.37517071E+00  -9.05362701E+00  2.80739990E+02  4.83657280E-03  5.73626648E+01
 2.31269598E+00  -1.05187616E+01  2.80799988E+02  4.82434081E-03  5.87623314E+01
 2.24068570E+00  -9.47876167E+00  2.80829987E+02  4.79803653E-03  6.01619980E+01
 2.27308464E+00  -1.00050325E+01  2.80859985E+02  4.79142414E-03  6.15616646E+01
 1.85006595E+00  -9.17533970E+00  2.80889984E+02  4.79709683E-03  6.29613312E+01
 2.47781920E+00  -9.37818813E+00  2.80949982E+02  4.80405474E-03  6.43609978E+01
 2.55406833E+00  -8.84877586E+00  2.80979980E+02  4.77173878E-03  6.57606644E+01
 3.35115290E+00  -1.14600773E+01  2.80989990E+02  4.74574184E-03  6.71603310E+01
 2.39796948E+00  -1.03046665E+01  2.81019989E+02  4.75318357E-03  6.85599976E+01
 2.82840085E+00  -1.11777029E+01  2.81070007E+02  4.73193917E-03  6.87146642E+01
 2.11294937E+00  -1.04791002E+01  2.81149994E+02  4.75758687E-03  6.88693309E+01
 2.66827202E+00  -1.26619081E+01  2.81220001E+02  4.70643770E-03  6.90239975E+01
 2.08784914E+00  -1.11563158E+01  2.81220001E+02  4.68647666E-03  6.91786641E+01
 1.22378504E+00  -1.20480051E+01  2.81250000E+02  4.67346236E-03  6.93333308E+01
 1.70075047E+00  -1.29185276E+01  2.81250000E+02  4.63461503E-03  6.94879974E+01
 6.93295181E-01  -1.28012400E+01  2.81239990E+02  4.62858658E-03  6.96426641E+01
 8.21503341E-01  -1.14605951E+01  2.81229980E+02  4.62165242E-03  6.97973307E+01
 1.36790979E+00  -1.03903427E+01  2.81229980E+02  4.64030774E-03  6.99519974E+01
 2.38330436E+00  -9.02046299E+00  2.81290009E+02  4.65992000E-03  7.01066640E+01
 3.56822562E+00  -1.03628836E+01  2.81299988E+02  4.60156752E-03  7.02613307E+01
 2.36065483E+00  -1.15002136E+01  2.81259979E+02  4.59473301E-03  7.04159973E+01
 2.87258816E+00  -1.12696552E+01  2.81269989E+02  4.58163349E-03  7.05706640E+01
 2.51572680E+00  -1.18355875E+01  2.81259979E+02  4.55520442E-03  7.07253306E+01
 3.43521142E+00  -1.32829866E+01  2.81259979E+02  4.53603081E-03  7.08799973E+01
 3.61785007E+00  -1.35969133E+01  2.81259979E+02  4.52275109E-03  7.10346639E+01
 2.86800432E+00  -1.04122314E+01  2.81299988E+02  4.54823487E-03  7.11893305E+01
 2.23104978E+00  -1.06794434E+01  2.81380005E+02  4.55459440E-03  7.13439972E+01
 1.87891531E+00  -1.17304764E+01  2.81449982E+02  4.52205213E-03  7.14986638E+01
 2.07052898E+00  -1.13933887E+01  2.81509979E+02  4.53579705E-03  7.16533305E+01
 2.12370467E+00  -1.38784542E+01  2.81529999E+02  4.49016504E-03  7.18079971E+01
 2.56586075E+00  -1.26116323E+01  2.81540009E+02  4.49652504E-03  7.19626638E+01
 1.24284565E+00  -1.18248653E+01  2.81559998E+02  4.50863875E-03  7.21173304E+01
 1.04271865E+00  -1.10308266E+01  2.81609985E+02  4.52186586E-03  7.22719971E+01
 2.06126690E+00  -1.14560366E+01  2.81609985E+02  4.50209528E-03  7.24266637E+01
 6.84353650E-01  -1.11890907E+01  2.81639984E+02  4.54098731E-03  7.25813304E+01
 2.14435196E+00  -1.08297443E+01  2.81679993E+02  4.52752551E-03  7.27359970E+01
 2.03974485E+00  -1.04935942E+01  2.81750000E+02  4.56015440E-03  7.28906637E+01
 2.24501443E+00  -1.04720592E+01  2.81790009E+02  4.53963177E-03  7.30453303E+01
 2.34504557E+00  -8.81335163E+00  2.81850006E+02  4.57823696E-03  7.31999969E+01
 3.71879506E+00  -1.13776741E+01  2.81899994E+02  4.53416258E-03  7.36499969E+01
 4.59641838E+00  -1.13765488E+01  2.81839996E+02  4.49518254E-03  7.40999969E+01
 4.15524578E+00  -1.10548649E+01  2.81729980E+02  4.48813103E-03  7.45499969E+01
 3.24093509E+00  -1.13774004E+01  2.81669983E+02  4.51346301E-03  7.49999969E+01
 5.17536926E+00  -1.13563175E+01  2.81630005E+02  4.50079795E-03  7.54499969E+01
 5.54798174E+00  -1.15795298E+01  2.81589996E+02  4.49407194E-03  7.58999969E+01
 5.85375118E+00  -1.14392357E+01  2.81549988E+02  4.49397927E-03  7.63499969E+01
 6.97185612E+00  -1.19788485E+01  2.81500000E+02  4.50010318E-03  7.67999969E+01
 6.42069197E+00  -1.14415522E+01  2.81440002E+02  4.50024242E-03  7.72499969E+01
 4.06792021E+00  -9.82084179E+00  2.81410004E+02  4.51267324E-03  7.76999969E+01
 2.82177782E+00  -9.90593624E+00  2.81470001E+02  4.55107866E-03  7.81499969E+01
 3.22193670E+00  -1.05384789E+01  2.81509979E+02  4.53762338E-03  7.85999969E+01
 2.47137380E+00  -8.85146332E+00  2.81549988E+02  4.55715181E-03  7.90499969E+01
 2.37524867E+00  -9.45625114E+00  2.81619995E+02  4.55715181E-03  7.94999969E+01
 1.57177377E+00  -1.09073343E+01  2.81649994E+02  4.56406828E-03  7.99499969E+01
 1.79493868E+00  -1.02845411E+01  2.81669983E+02  4.55705822E-03  8.03999969E+01
 3.52896786E+00  -9.38867855E+00  2.81720001E+02  4.57023457E-03  8.08499969E+01
 3.58779359E+00  -9.85737514E+00  2.81709991E+02  4.55131335E-03  8.12999969E+01
 3.46757460E+00  -1.01859474E+01  2.81669983E+02  4.56364593E-03  8.17499969E+01
 3.56695032E+00  -1.07854738E+01  2.81669983E+02  4.58294200E-03  8.21999969E+01
 3.32901859E+00  -1.03686905E+01  2.81690002E+02  4.59531741E-03  8.26499969E+01
 3.34917498E+00  -8.59019375E+00  2.81720001E+02  4.58882330E-03  8.30999969E+01
 4.63481903E+00  -1.04590645E+01  2.81729980E+02  4.58256481E-03  8.35499969E+01
 5.97215939E+00  -9.74567699E+00  2.81669983E+02  4.56312904E-03  8.39999969E+01
 5.19999075E+00  -9.19095707E+00  2.81630005E+02  4.58223512E-03  8.44499969E+01
 4.92867279E+00  -8.74698734E+00  2.81619995E+02  4.56901174E-03  8.48999969E+01
 5.60322475E+00  -9.51238441E+00  2.81600006E+02  4.56901174E-03  8.53499969E+01
 7.72349930E+00  -1.06304827E+01  2.81570007E+02  4.54939390E-03  8.57999969E+01
 7.35221338E+00  -1.02694626E+01  2.81529999E+02  4.54953406E-03  8.62499969E+01
 5.50302982E+00  -9.76630688E+00  2.81529999E+02  4.56915284E-03  8.66999969E+01
 5.91200352E+00  -1.09340353E+01  2.81500000E+02  4.57550539E-03  8.68633303E+01
 6.39865255E+00  -1.15911541E+01  2.81419983E+02  4.57508164E-03  8.70266637E+01
 7.65809441E+00  -1.07759914E+01  2.81380005E+02  4.60778689E-03  8.71899971E+01
 7.04865074E+00  -9.52570438E+00  2.81339996E+02  4.59418306E-03  8.73533305E+01
 7.77532291E+00  -1.03934946E+01  2.81339996E+02  4.60171793E-03  8.75166639E+01
 7.04166460E+00  -1.07607880E+01  2.81320007E+02  4.58110357E-03  8.76799973E+01
 3.65065503E+00  -8.85715103E+00  2.81299988E+02  4.59404150E-03  8.78433306E+01
 3.37948418E+00  -8.49227238E+00  2.81320007E+02  4.60053422E-03  8.80066640E+01
 4.86591625E+00  -9.97661591E+00  2.81329987E+02  4.58119763E-03  8.81699974E+01
 6.00102806E+00  -1.03107986E+01  2.81309998E+02  4.56162775E-03  8.83333308E+01
 4.40821171E+00  -1.02851229E+01  2.81269989E+02  4.54187347E-03  8.84966642E+01
 5.25223207E+00  -1.10115423E+01  2.81250000E+02  4.54168674E-03  8.86599976E+01
 3.24620986E+00  -1.05519533E+01  2.81250000E+02  4.52240370E-03  8.88233309E+01
 2.76936150E+00  -1.03354063E+01  2.81290009E+02  4.50942479E-03  8.89866643E+01
 3.73426533E+00  -1.08450985E+01  2.81339996E+02  4.49005142E-03  8.91499977E+01
 4.50796556E+00  -1.00776901E+01  2.81350006E+02  4.47072461E-03  8.93133311E+01
 3.50841904E+00  -9.13975334E+00  2.81350006E+02  4.48968215E-03  8.94766645E+01
 2.25810504E+00  -1.10006304E+01  2.81449982E+02  4.52175271E-03  8.96399979E+01
 3.08693266E+00  -9.01619339E+00  2.81559998E+02  4.50251903E-03  8.98033312E+01
 2.74491429E+00  -9.38689709E+00  2.81619995E+02  4.49014409E-03  8.99666646E+01
 3.60775280E+00  -1.07824402E+01  2.81639984E+02  4.47675260E-03  9.01299980E+01
 3.61853385E+00  -9.52587509E+00  2.81579987E+02  4.44367947E-03  9.02933314E+01
 2.95750999E+00  -9.43743801E+00  2.81559998E+02  4.48250212E-03  9.04566648E+01
 5.05156469E+00  -9.42113495E+00  2.81540009E+02  4.43111919E-03  9.06199982E+01
 6.69485760E+00  -9.77759647E+00  2.81489990E+02  4.42440668E-03  9.07833316E+01
 5.72975302E+00  -9.61176395E+00  2.81459991E+02  4.39221272E-03  9.09466649E+01
 6.01674509E+00  -1.04634438E+01  2.81410004E+02  4.38622478E-03  9.11099983E+01
 5.01103592E+00  -1.00946732E+01  2.81329987E+02  4.36664000E-03  9.12733317E+01
 6.59763861E+00  -1.09803123E+01  2.81320007E+02  4.40531643E-03  9.14366651E+01
 6.71027136E+00  -1.08648596E+01  2.81269989E+02  4.39180667E-03  9.15999985E+01
 3.86153579E+00  -9.46239662E+00  2.81239990E+02  4.39743092E-03  9.20199984E+01
 2.94607830E+00  -9.23128986E+00  2.81269989E+02  4.42363368E-03  9.24399984E+01
 5.16001987E+00  -9.27072239E+00  2.81309998E+02  4.40459233E-03  9.28599983E+01
 5.81744194E+00  -9.60574055E+00  2.81339996E+02  4.41678707E-03  9.32799983E+01
 3.99457288E+00  -9.32003212E+00  2.81380005E+02  4.39765677E-03  9.36999982E+01
 3.43812704E+00  -9.29448128E+00  2.81369995E+02  4.41048620E-03  9.41199982E+01
 3.58419561E+00  -9.74155712E+00  2.81359985E+02  4.41044103E-03  9.45399981E+01
 3.40206146E+00  -9.14787292E+00  2.81299988E+02  4.39121993E-03  9.49599981E+01
 3.73384595E+00  -9.10406494E+00  2.81239990E+02  4.39067837E-03  9.53799980E+01
 4.27429342E+00  -1.01681519E+01  2.81259979E+02  4.41696867E-03  9.57999980E+01
 4.52899218E+00  -1.05162125E+01  2.81269989E+02  4.39112959E-03  9.62199979E+01
 2.92103624E+00  -1.00542755E+01  2.81229980E+02  4.37780563E-03  9.66399979E+01
 3.40690279E+00  -9.21007156E+00  2.81239990E+02  4.37744614E-03  9.70599978E+01
 2.58780313E+00  -9.52471352E+00  2.81290009E+02  4.40309895E-03  9.74799978E+01
 3.20251656E+00  -1.01570854E+01  2.81359985E+02  4.37798630E-03  9.78999977E+01
 2.92295766E+00  -9.04966450E+00  2.81399994E+02  4.38424153E-03  9.83199977E+01
 3.57968855E+00  -1.11494360E+01  2.81440002E+02  4.34571737E-03  9.87399976E+01
 2.64157367E+00  -1.21153660E+01  2.81449982E+02  4.33941558E-03  9.91599976E+01
 2.06874108E+00  -1.13835497E+01  2.81459991E+02  4.31935582E-03  9.95799975E+01
 1.87709880E+00  -1.04324732E+01  2.81540009E+02  4.35183989E-03  9.99999975E+01
 1.70725501E+00  -9.78213596E+00  2.81649994E+02  4.35773749E-03  1.00419997E+02
 1.83862865E+00  -1.09872227E+01  2.81720001E+02  4.34513716E-03  1.00839997E+02
 2.48937488E+00  -9.98434353E+00  2.81729980E+02  4.31891251E-03  1.01259997E+02
 3.38378572E+00  -9.93981838E+00  2.81729980E+02  4.31935582E-03  1.01679997E+02
 1.26453769E+00  -1.18326216E+01  2.81699982E+02  4.31252271E-03  1.02099997E+02
 1.57682574E+00  -1.12197380E+01  2.81679993E+02  4.31234529E-03  1.02519997E+02
 3.93495750E+00  -9.59442616E+00  2.81630005E+02  4.29895008E-03  1.02939997E+02
 2.10739899E+00  -1.00003633E+01  2.81600006E+02  4.31815768E-03  1.03359997E+02
 2.30917358E+00  -9.47260380E+00  2.81639984E+02  4.31234529E-03  1.03779997E+02
 2.61402202E+00  -9.62121582E+00  2.81660004E+02  4.30577993E-03  1.04199997E+02
 2.91965055E+00  -1.18866825E+01  2.81600006E+02  4.27952362E-03  1.05196664E+02
 2.99194574E+00  -1.11661034E+01  2.81540009E+02  4.27956739E-03  1.06193331E+02
 2.40562153E+00  -9.16969872E+00  2.81529999E+02  4.31163702E-03  1.07189998E+02
 1.90417624E+00  -9.19490147E+00  2.81600006E+02  4.31798073E-03  1.08186665E+02
 3.32611942E+00  -1.04221172E+01  2.81579987E+02  4.26666066E-03  1.09183332E+02
 3.65447521E+00  -1.14509926E+01  2.81519989E+02  4.26001148E-03  1.10179999E+02
 3.13837075E+00  -1.05949574E+01  2.81429993E+02  4.24050260E-03  1.11176666E+02
 2.27875400E+00  -9.87036896E+00  2.81419983E+02  4.27252194E-03  1.12173333E+02
 2.51586413E+00  -8.89089584E+00  2.81479980E+02  4.26595984E-03  1.13170000E+02
 3.38337135E+00  -9.34646416E+00  2.81519989E+02  4.25318768E-03  1.14166667E+02
 3.88115335E+00  -1.02711754E+01  2.81500000E+02  4.23420314E-03  1.15163334E+02
 3.48031187E+00  -9.93822575E+00  2.81459991E+02  4.22130059E-03  1.16160001E+02
 3.63801932E+00  -1.11305399E+01  2.81419983E+02  4.21461137E-03  1.17156668E+02
 3.90494895E+00  -1.00156813E+01  2.81399994E+02  4.22182074E-03  1.18153335E+02
 3.34798455E+00  -8.95458603E+00  2.81389984E+02  4.21465468E-03  1.19150002E+02
 2.29899955E+00  -9.95806217E+00  2.81449982E+02  4.24011052E-03  1.20146668E+02
 2.49860549E+00  -8.65662003E+00  2.81489990E+02  4.21413546E-03  1.21143335E+02
 2.13274145E+00  -8.81568527E+00  2.81519989E+02  4.23415983E-03  1.22140002E+02
 4.01371717E+00  -1.04561024E+01  2.81529999E+02  4.20792261E-03  1.23136669E+02
 2.34650850E+00  -9.92642403E+00  2.81489990E+02  4.21439530E-03  1.24133336E+02
 2.23338556E+00  -9.16170788E+00  2.81500000E+02  4.23320336E-03  1.25130003E+02
 4.53812504E+00  -9.02304935E+00  2.81570007E+02  4.24054638E-03  1.26126670E+02
 4.42477512E+00  -9.70928764E+00  2.81519989E+02  4.20831144E-03  1.27123337E+02
 3.33057737E+00  -9.00373650E+00  2.81489990E+02  4.24640952E-03  1.28120004E+02
 2.31074786E+00  -1.01708088E+01  2.81509979E+02  4.24632244E-03  1.29116671E+02
 2.09463978E+00  -1.06764641E+01  2.81589996E+02  4.24627867E-03  1.30113338E+02
 2.74216580E+00  -1.24721060E+01  2.81619995E+02  4.23342083E-03  1.31110005E+02
 2.61843014E+00  -1.13416681E+01  2.81630005E+02  4.22686199E-03  1.32106672E+02
 2.93878961E+00  -1.16139536E+01  2.81630005E+02  4.22690529E-03  1.33103339E+02
 1.93592060E+00  -1.10923309E+01  2.81600006E+02  4.23311675E-03  1.34100006E+02
 1.00272429E+00  -1.12353439E+01  2.81630005E+02  4.23302967E-03  1.33946673E+02
 1.25315893E+00  -1.13510351E+01  2.81609985E+02  4.21366002E-03  1.33793339E+02
 1.23618054E+00  -1.08498039E+01  2.81600006E+02  4.23958851E-03  1.33640005E+02
 1.00628006E+00  -1.12751856E+01  2.81639984E+02  4.24015429E-03  1.33486672E+02
 8.84570003E-01  -1.14960175E+01  2.81649994E+02  4.24058968E-03  1.33333338E+02
 1.96170986E+00  -1.12400970E+01  2.81660004E+02  4.25227126E-03  1.33180005E+02
 3.06904888E+00  -1.04277439E+01  2.81669983E+02  4.26582852E-03  1.33026671E+02
 4.26951981E+00  -1.02568655E+01  2.81669983E+02  4.25248919E-03  1.32873338E+02
 3.16053867E+00  -1.03376541E+01  2.81619995E+02  4.25852463E-03  1.32720004E+02
 3.21562314E+00  -1.13637972E+01  2.81619995E+02  4.25865548E-03  1.32566671E+02
 2.18420911E+00  -1.42738514E+01  2.81600006E+02  4.23268182E-03  1.32413337E+02
 2.86501765E+00  -1.34788752E+01  2.81589996E+02  4.23246529E-03  1.32260004E+02
 2.83968186E+00  -1.28090048E+01  2.81639984E+02  4.24584327E-03  1.32106670E+02
 2.63694715E+00  -1.05762234E+01  2.81709991E+02  4.24549403E-03  1.31953337E+02
 2.62890553E+00  -1.07841949E+01  2.81759979E+02  4.22638515E-03  1.31800003E+02
 3.25011110E+00  -1.01839514E+01  2.81769989E+02  4.22021700E-03  1.31646670E+02
 2.30096865E+00  -8.41094208E+00  2.81820007E+02  4.23897896E-03  1.31493336E+02
 1.14871037E+00  -1.07487936E+01  2.82029999E+02  4.27855691E-03  1.31340002E+02
 5.36423087E-01  -1.27987642E+01  2.82070007E+02  4.21374664E-03  1.31186669E+02
 6.55439794E-01  -1.21022644E+01  2.82049988E+02  4.22625476E-03  1.31033335E+02
 1.55789065E+00  -1.23319864E+01  2.82019989E+02  4.20723157E-03  1.30880002E+02
 1.17385674E+00  -1.11684799E+01  2.82000000E+02  4.21361672E-03  1.30726668E+02
 2.18681931E+00  -1.22767553E+01  2.82049988E+02  4.22000047E-03  1.30573335E+02
 2.90394735E+00  -1.08376884E+01  2.82070007E+02  4.20688605E-03  1.30420001E+02
 3.52755022E+00  -1.00170250E+01  2.82049988E+02  4.18795086E-03  1.30266668E+02
 2.41899776E+00  -1.12836189E+01  2.82029999E+02  4.21335688E-03  1.30113334E+02
 2.34876871E+00  -1.19717703E+01  2.82029999E+02  4.20041615E-03  1.29960001E+02
 3.24458885E+00  -1.03535089E+01  2.82019989E+02  4.20688605E-03  1.29806667E+02
 3.06301069E+00  -9.65582085E+00  2.81949982E+02  4.19403287E-03  1.29653334E+02
 5.15321445E+00  -1.08039484E+01  2.81859985E+02  4.18752059E-03  1.29500000E+02
 3.92357063E+00  -1.03834295E+01  2.81769989E+02  4.18722024E-03  1.29526667E+02
 5.32023811E+00  -1.09566183E+01  2.81750000E+02  4.18777904E-03  1.29553334E+02
 6.04175568E+00  -1.19606514E+01  2.81699982E+02  4.16781381E-03  1.29580000E+02
 4.25293255E+00  -9.97086620E+00  2.81639984E+02  4.17428184E-03  1.29606667E+02
 4.47691154E+00  -1.15421686E+01  2.81649994E+02  4.17475309E-03  1.29633334E+02
 2.97100234E+00  -1.24709883E+01  2.81630005E+02  4.16841265E-03  1.29660001E+02
 1.16848147E+00  -1.25959177E+01  2.81669983E+02  4.18122206E-03  1.29686667E+02
 3.89941025E+00  -1.14544582E+01  2.81669983E+02  4.17436799E-03  1.29713334E+02
 5.03427410E+00  -1.06500931E+01  2.81609985E+02  4.15487867E-03  1.29740001E+02
 6.05042171E+00  -1.09152546E+01  2.81570007E+02  4.18057898E-03  1.29766668E+02
