     atm_u           atm_v           atm_T           atm_q           R_net     
-1.47505343E+00  1.16075253E+00  2.97789978E+02  1.48065481E-02  -4.92577599E+01
-1.29370439E+00  1.11669600E+00  2.97779999E+02  1.47927729E-02  -4.91340332E+01
-1.07023466E+00  8.88526142E-01  2.97720001E+02  1.47857303E-02  -4.90103065E+01
-8.82461786E-01  7.24862158E-01  2.97579987E+02  1.47719570E-02  -4.88865799E+01
-7.59887934E-01  5.91556728E-01  2.97519989E+02  1.47985658E-02  -4.87628532E+01
-8.02498400E-01  6.24728143E-01  2.97539978E+02  1.47980973E-02  -4.86391266E+01
-8.10339034E-01  6.42266870E-01  2.97549988E+02  1.47707071E-02  -4.85153999E+01
-5.66416383E-01  4.85477626E-01  2.97510010E+02  1.47771249E-02  -4.83916733E+01
-5.54169357E-01  6.11163914E-01  2.97479980E+02  1.47768129E-02  -4.82679466E+01
-4.72635299E-01  7.68257678E-01  2.97470001E+02  1.48035754E-02  -4.81442200E+01
-6.64904892E-01  9.32162285E-01  2.97539978E+02  1.48104625E-02  -4.80204933E+01
-6.35228276E-01  9.00493801E-01  2.97600006E+02  1.47771249E-02  -4.78967667E+01
-5.78183770E-01  1.23429036E+00  2.97539978E+02  1.47639792E-02  -4.77730400E+01
-6.85965538E-01  1.25814950E+00  2.97440002E+02  1.47574050E-02  -4.76493134E+01
-8.85285497E-01  1.42781985E+00  2.97389984E+02  1.47843249E-02  -4.75255867E+01
-8.99264991E-01  1.32820880E+00  2.97399994E+02  1.47771249E-02  -4.74018600E+01
-9.56103683E-01  1.40686405E+00  2.97389984E+02  1.47899594E-02  -4.72781334E+01
-9.04282093E-01  1.54131198E+00  2.97369995E+02  1.48027940E-02  -4.71544067E+01
-1.11487412E+00  1.77726185E+00  2.97399994E+02  1.48156257E-02  -4.70306801E+01
-1.02480221E+00  1.69883382E+00  2.97419983E+02  1.48353456E-02  -4.69069534E+01
-1.12656486E+00  1.79589844E+00  2.97429993E+02  1.48688406E-02  -4.67832268E+01
-9.93919313E-01  1.70088935E+00  2.97529999E+02  1.48821427E-02  -4.66595001E+01
-1.15363395E+00  1.84620082E+00  2.97500000E+02  1.48481792E-02  -4.67102868E+01
-1.10766602E+00  1.81464922E+00  2.97459991E+02  1.48610100E-02  -4.67610736E+01
-9.86934841E-01  2.20632029E+00  2.97449982E+02  1.48741556E-02  -4.68118603E+01
-9.50871170E-01  2.01158357E+00  2.97459991E+02  1.48605378E-02  -4.68626470E+01
-8.28053057E-01  1.91351855E+00  2.97459991E+02  1.48536526E-02  -4.69134337E+01
-8.74643922E-01  1.95529079E+00  2.97440002E+02  1.48466099E-02  -4.69642204E+01
-8.40342104E-01  1.86984634E+00  2.97410004E+02  1.48397237E-02  -4.70150071E+01
-8.30556095E-01  1.86545992E+00  2.97369995E+02  1.48328366E-02  -4.70657939E+01
-8.61973643E-01  1.86548293E+00  2.97350006E+02  1.48259522E-02  -4.71165806E+01
-8.95121932E-01  1.92837560E+00  2.97329987E+02  1.48462960E-02  -4.71673673E+01
-8.52400422E-01  1.97925198E+00  2.97289978E+02  1.48461396E-02  -4.72181540E+01
-8.89418185E-01  2.15789056E+00  2.97260010E+02  1.48594398E-02  -4.72689407E+01
-7.91776359E-01  2.17538857E+00  2.97199982E+02  1.48527119E-02  -4.73197275E+01
-8.87426198E-01  2.28792286E+00  2.97130005E+02  1.48591259E-02  -4.73705142E+01
-8.90060902E-01  2.33084011E+00  2.97079987E+02  1.48725845E-02  -4.74213009E+01
-1.04715884E+00  2.46695328E+00  2.97049988E+02  1.48860440E-02  -4.74720876E+01
-1.21632171E+00  2.53865838E+00  2.97010010E+02  1.48862014E-02  -4.75228743E+01
-1.21296418E+00  2.44350195E+00  2.96959991E+02  1.48789985E-02  -4.75736610E+01
-1.13052213E+00  2.37018895E+00  2.96889984E+02  1.48854135E-02  -4.76244478E+01
-1.12745738E+00  2.25148010E+00  2.96880005E+02  1.48650706E-02  -4.76752345E+01
-1.06783485E+00  2.34315062E+00  2.96839996E+02  1.48647567E-02  -4.77260212E+01
-1.10857189E+00  2.52539730E+00  2.96829987E+02  1.48850996E-02  -4.77768079E+01
-1.17378831E+00  2.55199957E+00  2.96820007E+02  1.48716411E-02  -4.78275946E+01
-1.21952081E+00  2.71355748E+00  2.96779999E+02  1.48650706E-02  -4.78783813E+01
-1.29342926E+00  2.85135078E+00  2.96739990E+02  1.48581835E-02  -4.79291681E+01
-1.22381771E+00  2.84167337E+00  2.96669983E+02  1.48311127E-02  -4.79799548E+01
-1.21951151E+00  2.90110326E+00  2.96609985E+02  1.48243858E-02  -4.80307415E+01
-1.23152447E+00  2.92968106E+00  2.96579987E+02  1.48040475E-02  -4.80815282E+01
-1.26412570E+00  2.87975883E+00  2.96519989E+02  1.47771398E-02  -4.81323149E+01
-1.37483013E+00  2.93494844E+00  2.96470001E+02  1.47569608E-02  -4.81831017E+01
-1.43661559E+00  3.01192689E+00  2.96449982E+02  1.47571173E-02  -4.81230583E+01
-1.52954507E+00  3.05443072E+00  2.96459991E+02  1.47571173E-02  -4.80630150E+01
-1.52319515E+00  3.09554148E+00  2.96470001E+02  1.47433532E-02  -4.80029716E+01
-1.52417910E+00  3.15291643E+00  2.96449982E+02  1.47497663E-02  -4.79429283E+01
-1.50565529E+00  3.10077596E+00  2.96410004E+02  1.47629073E-02  -4.78828850E+01
-1.50089216E+00  2.94566774E+00  2.96389984E+02  1.47693213E-02  -4.78228416E+01
-1.36806273E+00  2.81741500E+00  2.96359985E+02  1.47757363E-02  -4.77627983E+01
-1.40807998E+00  2.84903383E+00  2.96339996E+02  1.47755789E-02  -4.77027550E+01
-1.47397852E+00  2.78386211E+00  2.96320007E+02  1.47754233E-02  -4.76427116E+01
-1.50692225E+00  2.76389027E+00  2.96289978E+02  1.47618148E-02  -4.75826683E+01
-1.45572925E+00  2.74939513E+00  2.96260010E+02  1.47816800E-02  -4.75226250E+01
-1.35739255E+00  2.69887495E+00  2.96250000E+02  1.47880940E-02  -4.74625816E+01
-1.32993639E+00  2.71473718E+00  2.96239990E+02  1.47880940E-02  -4.74025383E+01
-1.28378415E+00  2.69150949E+00  2.96220001E+02  1.47744874E-02  -4.73424950E+01
-1.19881344E+00  2.70527792E+00  2.96209991E+02  1.48076462E-02  -4.72824516E+01
-1.15973926E+00  2.69288492E+00  2.96190002E+02  1.47938831E-02  -4.72224083E+01
-1.03499925E+00  2.62749910E+00  2.96190002E+02  1.48132779E-02  -4.71623650E+01
-9.48522091E-01  2.56418824E+00  2.96179993E+02  1.48259457E-02  -4.71023216E+01
-8.33621383E-01  2.53547549E+00  2.96209991E+02  1.48517499E-02  -4.70422783E+01
-6.71728373E-01  2.47237253E+00  2.96209991E+02  1.48509657E-02  -4.69822350E+01
-6.00428760E-01  2.30508327E+00  2.96190002E+02  1.48642603E-02  -4.69221916E+01
-9.01699245E-01  2.64872479E+00  2.96199982E+02  1.49183813E-02  -4.68621483E+01
-1.03775036E+00  2.71760082E+00  2.96269989E+02  1.49457641E-02  -4.68021049E+01
-1.19255161E+00  2.67851520E+00  2.96269989E+02  1.49258981E-02  -4.67420616E+01
-1.35443628E+00  2.68132758E+00  2.96239990E+02  1.49396677E-02  -4.66820183E+01
-1.41954720E+00  2.61448097E+00  2.96229980E+02  1.49465548E-02  -4.66219749E+01
-1.35601223E+00  2.44631147E+00  2.96229980E+02  1.49463965E-02  -4.65619316E+01
-1.37977064E+00  2.49945140E+00  2.96239990E+02  1.49665801E-02  -4.65018883E+01
-1.27684069E+00  2.26602721E+00  2.96260010E+02  1.49664218E-02  -4.64418449E+01
-1.28133118E+00  2.36977363E+00  2.96260010E+02  1.49526484E-02  -4.63818016E+01
-1.22229040E+00  2.35803771E+00  2.96260010E+02  1.49592189E-02  -4.61979083E+01
-1.26135492E+00  2.33282828E+00  2.96250000E+02  1.49457641E-02  -4.60140149E+01
-1.30645967E+00  2.46747398E+00  2.96220001E+02  1.49523327E-02  -4.58301216E+01
-1.34282362E+00  2.34470201E+00  2.96220001E+02  1.49523327E-02  -4.56462283E+01
-1.31065845E+00  2.40391707E+00  2.96209991E+02  1.49385622E-02  -4.54623350E+01
-1.29706442E+00  2.25566578E+00  2.96190002E+02  1.49517013E-02  -4.52784416E+01
-1.38236201E+00  2.30063701E+00  2.96179993E+02  1.49448179E-02  -4.50945483E+01
-1.37126172E+00  2.10351181E+00  2.96169983E+02  1.49387196E-02  -4.49106550E+01
-1.55455720E+00  2.35761070E+00  2.96169983E+02  1.49731487E-02  -4.47267616E+01
-1.59742737E+00  2.29839683E+00  2.96199982E+02  1.49662625E-02  -4.45428683E+01
-1.38822711E+00  2.06590104E+00  2.96190002E+02  1.49590606E-02  -4.43589750E+01
-1.49948204E+00  2.16552758E+00  2.96190002E+02  1.49659468E-02  -4.41750816E+01
-1.39621496E+00  2.05446815E+00  2.96179993E+02  1.49861295E-02  -4.39911883E+01
-1.39490867E+00  1.96282804E+00  2.96160004E+02  1.49859712E-02  -4.38072950E+01
-1.18430960E+00  1.74265897E+00  2.96169983E+02  1.49790859E-02  -4.36234016E+01
-1.25863457E+00  1.85899532E+00  2.96190002E+02  1.49927009E-02  -4.34395083E+01
-1.14223123E+00  1.56066132E+00  2.96169983E+02  1.49992695E-02  -4.32556150E+01
-9.00287926E-01  1.38632274E+00  2.96199982E+02  1.50052058E-02  -4.30717216E+01
-8.93633425E-01  1.41906607E+00  2.96190002E+02  1.49842296E-02  -4.28878283E+01
-8.24749887E-01  1.40014744E+00  2.96220001E+02  1.50310099E-02  -4.27039350E+01
-7.95733690E-01  1.32432342E+00  2.96260010E+02  1.50446249E-02  -4.25200417E+01
-8.61928403E-01  1.37403178E+00  2.96299988E+02  1.50446249E-02  -4.23361483E+01
-8.70066881E-01  1.12980509E+00  2.96350006E+02  1.50649697E-02  -4.21522550E+01
-9.38820362E-01  1.07998955E+00  2.96389984E+02  1.50720170E-02  -4.19683617E+01
-1.01713419E+00  1.22080255E+00  2.96419983E+02  1.50789078E-02  -4.17844683E+01
-9.14470077E-01  8.76945436E-01  2.96470001E+02  1.50990961E-02  -4.16005750E+01
-8.40863049E-01  1.20087683E+00  2.96470001E+02  1.50859542E-02  -4.14166817E+01
-9.05574918E-01  1.28373480E+00  2.96440002E+02  1.50930034E-02  -4.12327883E+01
-9.02705729E-01  1.32829142E+00  2.96429993E+02  1.50734494E-02  -4.10488950E+01
-9.57999647E-01  1.65930486E+00  2.96410004E+02  1.50739271E-02  -4.08650017E+01
-9.78962600E-01  1.41908717E+00  2.96419983E+02  1.50611056E-02  -4.08772916E+01
-8.04438591E-01  1.31788266E+00  2.96350006E+02  1.50409164E-02  -4.08895816E+01
-1.00109732E+00  1.35785615E+00  2.96269989E+02  1.50341857E-02  -4.09018715E+01
-8.10313046E-01  1.17461562E+00  2.96260010E+02  1.50474859E-02  -4.09141614E+01
-6.12284660E-01  1.11836147E+00  2.96239990E+02  1.50473276E-02  -4.09264514E+01
-6.49508119E-01  1.00783944E+00  2.96220001E+02  1.50542147E-02  -4.09387413E+01
-6.77393794E-01  9.67418551E-01  2.96250000E+02  1.50678353E-02  -4.09510312E+01
-7.75416374E-01  1.00327146E+00  2.96299988E+02  1.50545333E-02  -4.09633212E+01
-8.12588811E-01  1.25607145E+00  2.96339996E+02  1.50276152E-02  -4.09756111E+01
-7.88064063E-01  1.25628185E+00  2.96329987E+02  1.50208846E-02  -4.09879011E+01
-7.09276378E-01  1.27956879E+00  2.96289978E+02  1.50212022E-02  -4.10001910E+01
-7.39963830E-01  1.50380504E+00  2.96260010E+02  1.50144733E-02  -4.10124809E+01
-7.36311913E-01  1.70151722E+00  2.96229980E+02  1.50415516E-02  -4.10247709E+01
-7.99586535E-01  1.69153845E+00  2.96190002E+02  1.50348209E-02  -4.10370608E+01
-7.80766964E-01  1.72119224E+00  2.96149994E+02  1.50417099E-02  -4.10493507E+01
-7.41517007E-01  1.73846257E+00  2.96109985E+02  1.50487572E-02  -4.10616407E+01
-8.18234324E-01  1.69259930E+00  2.96119995E+02  1.50896199E-02  -4.10739306E+01
-8.85130882E-01  1.85571527E+00  2.96119995E+02  1.50697455E-02  -4.10862206E+01
-9.47906077E-01  1.89292455E+00  2.96130005E+02  1.50833689E-02  -4.10985105E+01
-7.92339504E-01  1.59615850E+00  2.96100006E+02  1.50764761E-02  -4.11108004E+01
-7.03003705E-01  1.46728134E+00  2.96070007E+02  1.50426645E-02  -4.11230904E+01
-7.71031320E-01  1.53302526E+00  2.96000000E+02  1.50360921E-02  -4.11353803E+01
-8.20759356E-01  1.66800332E+00  2.95979980E+02  1.50365690E-02  -4.11476702E+01
-8.95003617E-01  1.81090260E+00  2.95989990E+02  1.50301550E-02  -4.11599602E+01
-9.08904791E-01  1.82298136E+00  2.95959991E+02  1.50307901E-02  -4.11722501E+01
-9.34117138E-01  1.79442310E+00  2.95919983E+02  1.49979293E-02  -4.11845400E+01
-1.01075590E+00  1.87717772E+00  2.95899994E+02  1.50320614E-02  -4.11968300E+01
-1.06527603E+00  1.97843266E+00  2.95869995E+02  1.49918301E-02  -4.12091199E+01
-8.93105507E-01  1.61785865E+00  2.95839996E+02  1.49849420E-02  -4.12214099E+01
-9.29105043E-01  1.63551974E+00  2.95789978E+02  1.49509758E-02  -4.12336998E+01
-7.91236341E-01  1.53957975E+00  2.95750000E+02  1.49572296E-02  -4.12131265E+01
-8.60297501E-01  1.38212597E+00  2.95750000E+02  1.49841504E-02  -4.11925532E+01
-8.99883509E-01  1.28040421E+00  2.95760010E+02  1.49774197E-02  -4.11719799E+01
-9.55213249E-01  1.22702587E+00  2.95799988E+02  1.50383171E-02  -4.11514066E+01
-1.04504383E+00  1.13250363E+00  2.95869995E+02  1.50386347E-02  -4.11308333E+01
-1.01176620E+00  1.12763202E+00  2.95880005E+02  1.50185991E-02  -4.11102600E+01
-1.02242255E+00  1.15563881E+00  2.95869995E+02  1.50322197E-02  -4.10896867E+01
-1.04595697E+00  1.07934380E+00  2.95880005E+02  1.50658805E-02  -4.10691134E+01
-1.05212152E+00  9.50665176E-01  2.95899994E+02  1.50722936E-02  -4.10485401E+01
-9.89427686E-01  7.18861580E-01  2.95910004E+02  1.50920134E-02  -4.10279668E+01
-8.57955217E-01  4.73616779E-01  2.95929993E+02  1.51051590E-02  -4.10073935E+01
-7.37108946E-01  4.27287310E-01  2.95880005E+02  1.49165392E-02  -4.09868202E+01
-8.24038506E-01  4.60539460E-01  2.95729980E+02  1.48961954E-02  -4.09662469E+01
-8.33185315E-01  5.32844424E-01  2.95619995E+02  1.48961954E-02  -4.09456736E+01
-8.38567197E-01  6.31905854E-01  2.95529999E+02  1.48423752E-02  -4.09251003E+01
-8.80622208E-01  6.75725222E-01  2.95419983E+02  1.48286074E-02  -4.09045270E+01
-9.02705491E-01  6.32081270E-01  2.95350006E+02  1.48348650E-02  -4.08839537E+01
-8.82501245E-01  6.29482031E-01  2.95339996E+02  1.48883676E-02  -4.08633804E+01
-7.66460896E-01  6.92550838E-01  2.95339996E+02  1.49085503E-02  -4.08428071E+01
-7.91055560E-01  9.76872563E-01  2.95350006E+02  1.49290524E-02  -4.08222338E+01
-7.75262058E-01  1.27008379E+00  2.95389984E+02  1.50035489E-02  -4.08016605E+01
-8.77900898E-01  1.43823326E+00  2.95479980E+02  1.50508247E-02  -4.07810872E+01
-7.79792309E-01  1.46657586E+00  2.95600006E+02  1.51385050E-02  -4.07605139E+01
-6.17019355E-01  1.38584852E+00  2.95739990E+02  1.51385050E-02  -4.07399406E+01
-5.19275129E-01  1.35275805E+00  2.95789978E+02  1.50444116E-02  -4.07193673E+01
-3.83582622E-01  1.41181922E+00  2.95789978E+02  1.50984256E-02  -4.06987940E+01
-2.47900113E-01  1.51383674E+00  2.95779999E+02  1.50314262E-02  -4.06782207E+01
-3.43190998E-01  1.58732355E+00  2.95709991E+02  1.49849420E-02  -4.06576475E+01
-4.48430449E-01  1.73395240E+00  2.95619995E+02  1.49451913E-02  -4.06370742E+01
-5.17829955E-01  1.77084088E+00  2.95519989E+02  1.49322068E-02  -4.06165009E+01
-5.72973609E-01  1.88587964E+00  2.95399994E+02  1.48923006E-02  -4.06390775E+01
-6.99919224E-01  2.02124572E+00  2.95299988E+02  1.48926154E-02  -4.06616542E+01
-6.19178474E-01  1.89437783E+00  2.95199982E+02  1.48722706E-02  -4.06842308E+01
-4.97770488E-01  1.78281391E+00  2.95139984E+02  1.48991868E-02  -4.07068075E+01
-4.84862328E-01  1.73658216E+00  2.95100006E+02  1.49057591E-02  -4.07293841E+01
-5.26909411E-01  1.68137157E+00  2.95089996E+02  1.49126463E-02  -4.07519608E+01
-4.65166867E-01  1.76058543E+00  2.95089996E+02  1.49264224E-02  -4.07745374E+01
-4.20390457E-01  1.76461554E+00  2.95100006E+02  1.49334697E-02  -4.07971141E+01
-5.00894129E-01  1.88250065E+00  2.95119995E+02  1.49605498E-02  -4.08196907E+01
-5.69662750E-01  1.91089511E+00  2.95130005E+02  1.49603924E-02  -4.08422674E+01
-5.79188585E-01  1.89443958E+00  2.95130005E+02  1.49603924E-02  -4.08648440E+01
-4.03058141E-01  1.83321393E+00  2.95109985E+02  1.49401994E-02  -4.08874207E+01
-5.30464411E-01  1.99363387E+00  2.95100006E+02  1.49671230E-02  -4.09099973E+01
-4.59639341E-01  1.94441140E+00  2.95119995E+02  1.49805853E-02  -4.09325740E+01
-4.88651842E-01  1.93113518E+00  2.95119995E+02  1.49602341E-02  -4.09551506E+01
-3.58639210E-01  1.93504572E+00  2.95100006E+02  1.49331540E-02  -4.09777273E+01
-3.47226113E-01  1.94931626E+00  2.95059998E+02  1.49261067E-02  -4.10003039E+01
-3.54523510E-01  1.97035980E+00  2.95029999E+02  1.49459811E-02  -4.10228806E+01
-3.57728034E-01  1.93012941E+00  2.95019989E+02  1.49523970E-02  -4.10454572E+01
-3.20192248E-01  1.91339421E+00  2.95000000E+02  1.49589684E-02  -4.10680339E+01
-2.96546161E-01  1.85140097E+00  2.95010010E+02  1.49724307E-02  -4.10906105E+01
-3.00341934E-01  1.87509894E+00  2.95019989E+02  1.49791604E-02  -4.11131872E+01
-3.39040965E-01  2.00452995E+00  2.95039978E+02  1.49929393E-02  -4.11357638E+01
-3.72303545E-01  2.09010005E+00  2.95049988E+02  1.49932569E-02  -4.11583405E+01
-4.30671960E-01  2.19515157E+00  2.95070007E+02  1.50073543E-02  -4.11809171E+01
-4.35279280E-01  2.19832039E+00  2.95089996E+02  1.50140859E-02  -4.12034938E+01
-4.01183367E-01  2.10307693E+00  2.95109985E+02  1.50209796E-02  -4.12260704E+01
-3.21218759E-01  2.00543737E+00  2.95119995E+02  1.50208212E-02  -4.12486471E+01
-2.68135011E-01  1.88401508E+00  2.95100006E+02  1.49937319E-02  -4.12712237E+01
-2.83775032E-01  1.99390757E+00  2.95079987E+02  1.49937319E-02  -4.12938004E+01
-2.85542876E-01  1.98153210E+00  2.95089996E+02  1.50277112E-02  -4.09831370E+01
-3.38035762E-01  1.95702016E+00  2.95100006E+02  1.50346030E-02  -4.06724737E+01
-3.18950325E-01  1.86593664E+00  2.95130005E+02  1.50410188E-02  -4.03618103E+01
-2.53922552E-01  1.74057579E+00  2.95149994E+02  1.50543246E-02  -4.00511470E+01
-1.98573217E-01  1.69037652E+00  2.95169983E+02  1.50677916E-02  -3.97404836E+01
-1.41634658E-01  1.88368273E+00  2.95190002E+02  1.50682693E-02  -3.94298203E+01
-2.10896861E-02  2.01388955E+00  2.95199982E+02  1.50756389E-02  -3.91191569E+01
-1.11506224E-01  2.20117760E+00  2.95220001E+02  1.50894262E-02  -3.88084936E+01
-7.32725486E-02  2.20878506E+00  2.95250000E+02  1.50826909E-02  -3.84978302E+01
 1.81949064E-02  2.08492064E+00  2.95269989E+02  1.50892669E-02  -3.81871668E+01
 1.09455839E-01  2.02103806E+00  2.95320007E+02  1.51162064E-02  -3.78765035E+01
 1.67375669E-01  2.08027744E+00  2.95329987E+02  1.51506830E-02  -3.75658401E+01
 8.11292231E-02  2.21251297E+00  2.95389984E+02  1.51988035E-02  -3.72551768E+01
-2.47233119E-02  2.36087060E+00  2.95440002E+02  1.51997684E-02  -3.69445134E+01
 8.67396221E-03  2.48498487E+00  2.95459991E+02  1.51869338E-02  -3.66338501E+01
 1.40793532E-01  2.36982131E+00  2.95459991E+02  1.51667204E-02  -3.63231867E+01
 2.36932218E-01  2.41641188E+00  2.95410004E+02  1.51466690E-02  -3.60125234E+01
 2.48163968E-01  2.62529707E+00  2.95399994E+02  1.51676824E-02  -3.57018600E+01
 2.67136395E-01  2.87963581E+00  2.95389984E+02  1.51888616E-02  -3.53911967E+01
 1.17851049E-01  3.06773710E+00  2.95410004E+02  1.52031435E-02  -3.50805333E+01
 3.21803167E-02  3.07283139E+00  2.95389984E+02  1.51834069E-02  -3.47698700E+01
-4.35341559E-02  3.11769629E+00  2.95359985E+02  1.51773104E-02  -3.44592066E+01
-1.10596359E-01  3.16706944E+00  2.95309998E+02  1.51641527E-02  -3.41485433E+01
-1.26896337E-01  3.15945268E+00  2.95269989E+02  1.51509950E-02  -3.38378799E+01
-1.00043781E-01  3.18342829E+00  2.95220001E+02  1.51442569E-02  -3.35272166E+01
-1.25010148E-01  3.11249042E+00  2.95190002E+02  1.51439365E-02  -3.32165532E+01
-9.33218449E-02  2.96953392E+00  2.95149994E+02  1.51500329E-02  -3.29058899E+01
-4.47335280E-02  2.84764862E+00  2.95130005E+02  1.51559701E-02  -3.25952265E+01
-4.60046791E-02  2.63559842E+00  2.95100006E+02  1.51489116E-02  -3.22845632E+01
-2.25751922E-02  2.58690143E+00  2.95089996E+02  1.51489116E-02  -3.19738998E+01
 2.27823747E-07  2.60599995E+00  2.95079987E+02  1.51556497E-02  -3.19840766E+01
 9.07188281E-03  2.59898424E+00  2.95070007E+02  1.51424948E-02  -3.19942533E+01
 4.95681129E-02  2.58152413E+00  2.95079987E+02  1.51493922E-02  -3.20044300E+01
 6.74060956E-02  2.57411766E+00  2.95070007E+02  1.51495524E-02  -3.20146067E+01
 1.37808174E-01  2.39003038E+00  2.95059998E+02  1.51362373E-02  -3.20247835E+01
 1.25409141E-01  2.31560659E+00  2.95049988E+02  1.51432948E-02  -3.20349602E+01
 1.23254001E-01  2.20455718E+00  2.95029999E+02  1.51368789E-02  -3.20451369E+01
 6.96059391E-02  2.21490669E+00  2.95019989E+02  1.51436161E-02  -3.20553136E+01
 2.87625007E-02  2.05979919E+00  2.95029999E+02  1.51638323E-02  -3.20654903E+01
-3.77036743E-02  1.96363807E+00  2.95029999E+02  1.51707307E-02  -3.20756671E+01
-6.24134988E-02  1.98601949E+00  2.95029999E+02  1.51707307E-02  -3.20858438E+01
-9.76991951E-02  1.99761224E+00  2.95059998E+02  1.51845310E-02  -3.20960205E+01
-1.53180093E-01  1.90384758E+00  2.95089996E+02  1.52047519E-02  -3.21061972E+01
-8.28328803E-02  1.82412028E+00  2.95119995E+02  1.52113307E-02  -3.21163740E+01
-9.42376852E-02  1.58620310E+00  2.95139984E+02  1.52044306E-02  -3.21265507E+01
-1.05052888E-01  1.50233150E+00  2.95160004E+02  1.52108483E-02  -3.21367274E+01
-7.48329461E-02  1.29784441E+00  2.95190002E+02  1.52240051E-02  -3.21469041E+01
-1.64342880E-01  1.26537251E+00  2.95229980E+02  1.52442260E-02  -3.21570808E+01
-1.98116884E-01  1.27975571E+00  2.95260010E+02  1.52442260E-02  -3.21672576E+01
-1.48243457E-01  1.14141357E+00  2.95299988E+02  1.52508058E-02  -3.21774343E+01
-2.39192322E-01  1.06138170E+00  2.95350006E+02  1.52710294E-02  -3.21876110E+01
-2.73390889E-01  1.20333421E+00  2.95369995E+02  1.52440649E-02  -3.21977877E+01
-3.41000229E-01  1.08151507E+00  2.95410004E+02  1.52644478E-02  -3.22079645E+01
-3.34401935E-01  1.01113820E+00  2.95419983E+02  1.52644478E-02  -3.22181412E+01
-3.91944736E-01  9.18901682E-01  2.95440002E+02  1.52646089E-02  -3.22283179E+01
-3.47988993E-01  8.27833116E-01  2.95470001E+02  1.52983163E-02  -3.22384946E+01
-3.47810835E-01  7.03741908E-01  2.95500000E+02  1.52780926E-02  -3.22486713E+01
-2.37305194E-01  7.61899114E-01  2.95500000E+02  1.52378101E-02  -3.22588481E+01
-1.76181749E-01  7.94704974E-01  2.95459991E+02  1.51975285E-02  -3.22690248E+01
-5.08983321E-02  7.66311526E-01  2.95470001E+02  1.52581930E-02  -3.22792015E+01
-1.57436758E-01  7.28174925E-01  2.95479980E+02  1.52989645E-02  -3.22587681E+01
-1.94475323E-01  7.57432103E-01  2.95529999E+02  1.52923837E-02  -3.22383348E+01
-1.65880010E-01  8.01004291E-01  2.95529999E+02  1.52655784E-02  -3.22179014E+01
-1.42178714E-01  9.07935143E-01  2.95549988E+02  1.52923837E-02  -3.21974681E+01
-6.36176839E-02  9.09778416E-01  2.95570007E+02  1.53058693E-02  -3.21770347E+01
-1.37755573E-01  8.60037446E-01  2.95579987E+02  1.52923837E-02  -3.21566013E+01
-1.10184744E-01  7.74198532E-01  2.95559998E+02  1.52856419E-02  -3.21361680E+01
-1.02534711E-01  5.58668673E-01  2.95549988E+02  1.52787399E-02  -3.21157346E+01
-2.49605831E-02  1.29618555E-01  2.95500000E+02  1.52313914E-02  -3.20953012E+01
-3.57694328E-02  -5.40818393E-01  2.95279999E+02  1.48342596E-02  -3.20748679E+01
-1.33381546E-01  -1.13116336E+00  2.94989990E+02  1.47069935E-02  -3.20544345E+01
-2.49176130E-01  -1.46698856E+00  2.94779999E+02  1.46672372E-02  -3.20340012E+01
-3.99979949E-01  -1.68415463E+00  2.94619995E+02  1.46470480E-02  -3.20135678E+01
-5.34049511E-01  -1.81923258E+00  2.94519989E+02  1.46601973E-02  -3.19931344E+01
-5.86581886E-01  -1.91622996E+00  2.94459991E+02  1.46666169E-02  -3.19727011E+01
-6.59531116E-01  -1.92304647E+00  2.94440002E+02  1.46996435E-02  -3.19522677E+01
-6.64636374E-01  -1.88209319E+00  2.94440002E+02  1.47467535E-02  -3.19318343E+01
-7.24705160E-01  -1.89088023E+00  2.94440002E+02  1.47739872E-02  -3.19114010E+01
-7.99157143E-01  -1.84321165E+00  2.94470001E+02  1.48148462E-02  -3.18909676E+01
-8.03568482E-01  -1.76245475E+00  2.94479980E+02  1.48018505E-02  -3.18705343E+01
-8.49856436E-01  -1.70157218E+00  2.94479980E+02  1.48023209E-02  -3.18501009E+01
-8.51401389E-01  -1.52090919E+00  2.94470001E+02  1.47890141E-02  -3.18296675E+01
-8.20959747E-01  -1.44163322E+00  2.94489990E+02  1.48295667E-02  -3.18092342E+01
-9.81780529E-01  -1.56327319E+00  2.94510010E+02  1.48226749E-02  -3.17888008E+01
-9.74930763E-01  -1.56873167E+00  2.94510010E+02  1.48225185E-02  -3.17683674E+01
-8.58044088E-01  -1.59823537E+00  2.94539978E+02  1.48289381E-02  -3.17479341E+01
-9.64240313E-01  -1.53059518E+00  2.94519989E+02  1.47880754E-02  -3.17275007E+01
-8.99997890E-01  -1.43750465E+00  2.94519989E+02  1.47879189E-02  -3.17070674E+01
-1.16092443E+00  -1.52172613E+00  2.94500000E+02  1.47811873E-02  -3.16866340E+01
-1.17550445E+00  -1.39991891E+00  2.94529999E+02  1.48009127E-02  -3.16662006E+01
-1.19725525E+00  -1.34141111E+00  2.94529999E+02  1.47941802E-02  -3.20844906E+01
-1.22543752E+00  -1.28548777E+00  2.94519989E+02  1.47742992E-02  -3.25027807E+01
-1.39967728E+00  -1.20051622E+00  2.94529999E+02  1.48218907E-02  -3.29210707E+01
-1.58357561E+00  -1.06251454E+00  2.94570007E+02  1.48428753E-02  -3.33393607E+01
