     atm_u           atm_v           atm_T           atm_q           R_net     
 3.51135768E-02  -6.08988523E-01  2.82649994E+02  7.37105869E-03  2.20649414E+01
 4.13463205E-01  -3.92362297E-01  2.82449982E+02  7.17548747E-03  1.31628418E+01
 2.73150563E-01  -2.18835011E-01  2.82250000E+02  7.27376668E-03  1.26968689E+01
 1.21119209E-01  -1.04547292E-01  2.81949982E+02  7.12784613E-03  1.16704102E+01
 4.16347295E-01  -3.59381318E-01  2.81850006E+02  6.98590232E-03  1.38099976E+01
 3.10367972E-01  -2.67902434E-01  2.81649994E+02  6.89244084E-03  1.25114441E+01
 2.11318642E-01  -1.83696583E-01  2.81850006E+02  7.17902463E-03  1.28106689E+01
 3.06597322E-01  -2.72209644E-01  2.81549988E+02  6.84646238E-03  1.49665833E+01
 1.36259124E-01  -1.17615707E-01  2.81449982E+02  6.84713759E-03  1.42456360E+01
 1.66538924E-01  -1.43752530E-01  2.81149994E+02  6.75532036E-03  1.51754456E+01
 5.54844514E-02  -8.31954107E-02  2.80649994E+02  6.57429779E-03  1.40213928E+01
 1.66538924E-01  -1.43752530E-01  2.80949982E+02  6.61930954E-03  1.43389587E+01
 2.11958617E-01  -1.82957754E-01  2.80850006E+02  6.66459324E-03  1.44900208E+01
 1.66538924E-01  -1.43752530E-01  2.81149994E+02  6.71015214E-03  -6.42346191E+00
 7.56995082E-02  -6.53420612E-02  2.81149994E+02  6.71015214E-03  -5.71936035E+00
 2.95891106E-01  -5.10439396E-01  2.80949982E+02  6.53020199E-03  -8.53790283E+00
-5.63298166E-01  1.73163503E-01  2.80850006E+02  6.57559326E-03  -1.32354736E-01
-3.36439282E-01  1.05232365E-01  2.80850006E+02  6.57624286E-03  2.63130798E+01
-4.17912096E-01  1.30250797E-01  2.80750000E+02  6.66722236E-03  1.43785706E+01
-5.53120255E-01  1.93523571E-01  2.80449982E+02  6.40010834E-03  1.57675171E+01
-6.33574069E-01  2.21672446E-01  2.80250000E+02  6.31361594E-03  1.29833374E+01
-6.20522320E-01  1.89510778E-01  2.80449982E+02  6.31423900E-03  7.67544556E+00
-6.70386374E-01  2.16108993E-01  2.80649994E+02  6.53471146E-03  1.28042603E+00
-5.90313733E-01  2.00907856E-01  2.80649994E+02  6.53471146E-03  4.04760742E+00
-8.78380060E-01  -2.73584664E-01  2.80850006E+02  6.62453473E-03  2.24429626E+01
-9.08241928E-01  -3.10960561E-01  2.80949982E+02  6.62518805E-03  1.13824463E+01
-6.02639198E-01  1.49066895E-01  2.80549988E+02  6.44724211E-03  8.39270020E+00
-6.85977101E-01  1.72563225E-01  2.80549988E+02  6.40263362E-03  3.58119812E+01
-4.98704910E-01  8.56110275E-01  2.80850006E+02  6.71677478E-03  3.41239624E+01
 3.51249874E-02  5.28834760E-01  2.81250000E+02  6.76265499E-03  3.50650940E+01
-5.11902392E-01  9.23348069E-01  2.81750000E+02  7.09096761E-03  2.81693726E+01
-6.54181242E-01  7.89620280E-01  2.82350006E+02  7.23696128E-03  -1.97002563E+01
-7.34488368E-01  1.03821623E+00  2.83649994E+02  7.89751671E-03  1.32370911E+01
-6.39026523E-01  1.49172735E+00  2.84049988E+02  7.95047358E-03  3.29344482E+01
-9.78241980E-01  1.38092601E+00  2.84350006E+02  8.05733167E-03  5.02000732E+01
-6.87993348E-01  1.19944060E+00  2.84750000E+02  8.16546287E-03  6.52151794E+01
-7.05717802E-01  1.18045425E+00  2.85250000E+02  8.22081883E-03  7.70729370E+01
-7.75820196E-01  1.18338037E+00  2.86149994E+02  8.38641077E-03  9.05375366E+01
-9.68598127E-01  1.43360281E+00  2.86949982E+02  8.55495222E-03  1.13678711E+02
-1.04628849E+00  1.63187897E+00  2.87250000E+02  8.61094613E-03  1.24854492E+02
-1.11007476E+00  1.55565464E+00  2.87549988E+02  8.66897590E-03  1.43322083E+02
-6.97062314E-01  1.47276688E+00  2.88049988E+02  8.72648973E-03  1.62981598E+02
-9.24593389E-01  1.87206399E+00  2.88350006E+02  8.72648973E-03  1.83458679E+02
-1.10427308E+00  1.77445865E+00  2.88750000E+02  8.78520962E-03  1.84058746E+02
-1.19595242E+00  1.90599978E+00  2.88949982E+02  8.90194532E-03  2.00678223E+02
-1.77135372E+00  1.65209675E+00  2.89149994E+02  8.96082632E-03  2.19848938E+02
-2.06623530E+00  1.25049412E+00  2.89549988E+02  8.96082632E-03  2.38001495E+02
-1.57776606E+00  1.81009972E+00  2.89850006E+02  9.02094319E-03  2.52562012E+02
-1.29864943E+00  1.78124321E+00  2.89949982E+02  8.96171294E-03  2.42437317E+02
-1.14952779E+00  2.19430065E+00  2.90350006E+02  8.96259770E-03  2.70613647E+02
-1.60423791E+00  2.21304440E+00  2.90549988E+02  8.55833571E-03  2.80774475E+02
-1.70189691E+00  1.85664403E+00  2.90649994E+02  8.44643451E-03  2.89684326E+02
-1.82995081E+00  2.42538810E+00  2.90850006E+02  8.50264262E-03  3.01619049E+02
-1.55004966E+00  2.38968134E+00  2.90949982E+02  8.50264262E-03  3.32585022E+02
-1.89986491E+00  2.34366608E+00  2.91049988E+02  8.50348361E-03  2.49701202E+02
-9.85014498E-01  3.06983900E+00  2.90949982E+02  8.44810531E-03  3.11928436E+02
-5.75537145E-01  2.83723760E+00  2.91350006E+02  8.39221571E-03  2.85178040E+02
-1.95928884E+00  3.49670911E+00  2.91850006E+02  8.44894070E-03  3.35222168E+02
-5.81666455E-02  3.02944160E+00  2.91350006E+02  8.22813530E-03  2.55375580E+02
 3.60531718E-01  3.61205173E+00  2.91850006E+02  8.11925810E-03  4.38921143E+02
-6.15016699E-01  2.57115436E+00  2.91850006E+02  8.06609541E-03  3.16613678E+02
-7.89510012E-02  3.47910428E+00  2.91750000E+02  7.85340369E-03  3.04290527E+02
 1.90311447E-01  4.03551483E+00  2.92449982E+02  8.12086277E-03  4.34167450E+02
 5.71049631E-01  2.88400817E+00  2.92250000E+02  8.17596074E-03  3.74454498E+02
-3.71744595E-02  4.25983810E+00  2.92750000E+02  8.39719735E-03  4.34218994E+02
 3.55947435E-01  2.81760550E+00  2.92449982E+02  8.06928705E-03  3.52974304E+02
 1.04847562E+00  3.51704407E+00  2.92750000E+02  8.23220424E-03  4.76168579E+02
 4.83090095E-02  3.45966291E+00  2.92350006E+02  8.07008613E-03  1.44185516E+02
 1.34963930E+00  3.16418624E+00  2.92350006E+02  8.17919523E-03  2.67799316E+02
 1.36208951E+00  2.60543919E+00  2.92549988E+02  8.23464803E-03  3.09562653E+02
-1.48561671E-01  3.86714745E+00  2.92250000E+02  8.18000548E-03  2.27141937E+02
-6.06480598E-01  4.20623732E+00  2.93049988E+02  8.34655762E-03  4.19882385E+02
 5.07619739E-01  3.04077983E+00  2.92949982E+02  8.18243530E-03  3.95940247E+02
 3.29096794E-01  2.56900668E+00  2.93149994E+02  8.18405487E-03  3.93847107E+02
 2.27789462E-01  2.77065182E+00  2.92949982E+02  8.07647780E-03  2.80118347E+02
 5.23556888E-01  2.97001219E+00  2.93350006E+02  8.13131686E-03  3.39218689E+02
 3.56030278E-02  3.39981365E+00  2.92949982E+02  8.29618145E-03  2.22908813E+02
 1.71648517E-01  2.58430576E+00  2.92449982E+02  8.18729773E-03  7.85718689E+01
 4.02214348E-01  2.79116869E+00  2.92549988E+02  8.07887781E-03  1.40716522E+02
-1.76260948E-01  2.66297340E+00  2.92649994E+02  7.86662661E-03  8.07961426E+01
-1.95885703E-01  2.87333083E+00  2.92649994E+02  8.02673586E-03  1.59768494E+02
-4.22686487E-01  2.76336932E+00  2.93250000E+02  7.92098604E-03  2.58950439E+02
-3.20071936E-01  3.49647832E+00  2.93149994E+02  8.02832656E-03  2.18454987E+02
-4.19263810E-01  3.51877332E+00  2.92649994E+02  8.02832656E-03  9.46834106E+01
-3.73310030E-01  3.38633847E+00  2.92750000E+02  7.97568075E-03  1.30020325E+02
 1.91195384E-01  2.54282188E+00  2.93149994E+02  7.97647145E-03  2.08137360E+02
-1.92303047E-01  3.14412475E+00  2.92750000E+02  8.03071447E-03  6.79312744E+01
-1.03835627E-01  3.34282398E+00  2.92350006E+02  8.08448251E-03  6.13428040E+01
-1.12820134E-01  2.95806432E+00  2.92549988E+02  8.08528438E-03  7.03796692E+01
 1.17619559E-02  2.67933512E+00  2.92750000E+02  8.30358360E-03  7.81994019E+01
-1.27967924E-01  2.36867523E+00  2.92549988E+02  8.03230610E-03  6.04427795E+01
-6.05736971E-02  2.26347327E+00  2.92949982E+02  8.30523111E-03  1.44377197E+02
-8.91966641E-01  2.02129340E+00  2.92949982E+02  8.14099051E-03  1.05481323E+02
 1.21257329E+00  1.23392296E+00  2.93149994E+02  8.14099051E-03  1.20524597E+02
 1.30168724E+00  2.00442290E+00  2.92649994E+02  8.30523111E-03  4.33926086E+01
 1.34709346E+00  2.52288294E+00  2.92250000E+02  8.30523111E-03  1.40759583E+01
 1.05947042E+00  2.23123789E+00  2.91750000E+02  8.52962583E-03  -3.19866943E+00
 7.36598551E-01  1.56535065E+00  2.91350006E+02  8.75851512E-03  5.49127197E+00
 7.66395390E-01  1.12349367E+00  2.90750000E+02  8.93373508E-03  -1.43576965E+01
 6.84641600E-01  1.46821868E+00  2.90549988E+02  8.93373508E-03  -2.00989075E+01
 4.65011001E-01  1.02988577E+00  2.89850006E+02  9.29351803E-03  -3.10682678E+01
-4.25050892E-02  5.28292775E-01  2.89149994E+02  9.17127915E-03  -3.66675110E+01
-7.86047161E-01  1.00470293E+00  2.88649994E+02  8.99193529E-03  -4.10419312E+01
-6.24594450E-01  1.28898680E+00  2.88449982E+02  8.81570671E-03  -3.16210327E+01
-9.87115741E-01  -4.12919641E-01  2.88049988E+02  9.05136950E-03  -3.38421021E+01
-5.50903499E-01  8.43071520E-01  2.87449982E+02  9.05136950E-03  -3.53458557E+01
-6.68624163E-01  7.24905491E-01  2.87250000E+02  9.05136950E-03  -3.48175354E+01
-7.24804878E-01  7.30469763E-01  2.87149994E+02  9.05136950E-03  -3.66235962E+01
-7.51621068E-01  3.46792907E-01  2.86949982E+02  8.93196277E-03  -3.74147644E+01
-1.16821551E+00  7.30867922E-01  2.86750000E+02  8.81483220E-03  -2.98193054E+01
-1.17602634E+00  7.18455791E-01  2.86449982E+02  8.93196277E-03  -3.14359741E+01
-1.05463457E+00  5.33537269E-01  2.86149994E+02  8.69906414E-03  -3.29620056E+01
-1.14546728E+00  5.37543118E-01  2.85949982E+02  8.75591021E-03  -3.34566956E+01
-1.27607894E+00  3.36001486E-01  2.85750000E+02  8.69820174E-03  -3.46040955E+01
-1.13227868E+00  3.03980142E-01  2.85549988E+02  8.69820174E-03  -3.49612732E+01
-9.93800879E-01  5.68801224E-01  2.85350006E+02  8.64082947E-03  -3.42458191E+01
-1.20661116E+00  1.02931237E+00  2.85250000E+02  8.69733933E-03  -3.41977844E+01
-1.17727721E+00  1.18744028E+00  2.85250000E+02  8.58294219E-03  -3.31796875E+01
-1.29909670E+00  8.32167804E-01  2.85149994E+02  8.41384567E-03  -3.42792358E+01
-1.27239704E+00  8.35151613E-01  2.85049988E+02  8.41301214E-03  -3.47994385E+01
-6.42763495E-01  4.63949323E-01  2.84750000E+02  8.35731253E-03  -3.74605103E+01
-7.96368361E-01  5.23215652E-01  2.84750000E+02  8.41217767E-03  -2.87639771E+01
-5.13576686E-01  5.76008081E-01  2.84649994E+02  8.41217767E-03  -2.98234863E+01
-7.61240125E-01  6.60241902E-01  2.84449982E+02  8.30193795E-03  -3.02967529E+01
-1.34835064E+00  7.45236695E-01  2.84449982E+02  8.35731253E-03  -2.99694214E+01
-1.56545591E+00  5.51250100E-01  2.84350006E+02  8.19216575E-03  -2.96818237E+01
-1.52679956E+00  5.82325518E-01  2.84149994E+02  8.13776348E-03  -2.96896362E+01
-1.71431339E+00  6.42119348E-01  2.84149994E+02  8.02991726E-03  -3.59281616E+01
-1.91252708E+00  5.74210346E-01  2.83949982E+02  7.92412646E-03  -3.51322021E+01
-1.90391147E+00  7.47893512E-01  2.83949982E+02  7.87208322E-03  -3.40215759E+01
-2.29656434E+00  6.57983780E-01  2.84850006E+02  7.97805283E-03  -3.32766113E+01
-2.16379118E+00  9.99344468E-01  2.85250000E+02  7.97884353E-03  -3.04763794E+01
-2.01135588E+00  9.94374514E-01  2.85750000E+02  8.14018399E-03  -2.84519348E+01
-2.23810577E+00  8.92108262E-01  2.86049988E+02  8.08608625E-03  -2.41174622E+01
-1.92250013E+00  1.07684422E+00  2.85949982E+02  8.03230610E-03  -2.82295227E+01
-1.93237960E+00  1.14871144E+00  2.85850006E+02  7.92569760E-03  -2.73535461E+01
-2.25640488E+00  1.04710615E+00  2.85649994E+02  7.92648271E-03  -2.45998230E+01
-2.20345020E+00  1.03302240E+00  2.85449982E+02  7.87364412E-03  -2.47014465E+01
-1.87585497E+00  5.97799182E-01  2.85350006E+02  7.87364412E-03  -2.68075256E+01
-1.77724600E+00  6.19968176E-01  2.84949982E+02  7.87364412E-03  -2.67527771E+01
-1.85903680E+00  6.44533813E-01  2.84850006E+02  7.87442457E-03  -2.67579956E+01
-1.95810783E+00  9.04129505E-01  2.84449982E+02  7.71852769E-03  -2.59253845E+01
-1.92741132E+00  7.67143905E-01  2.84850006E+02  7.82266911E-03  -2.07640991E+01
-2.29795790E+00  5.92884839E-01  2.85149994E+02  7.87520502E-03  -1.46707153E+01
-2.43416357E+00  7.95086563E-01  2.85250000E+02  7.87520502E-03  -1.86855774E+01
-2.15703893E+00  8.53389323E-01  2.85250000E+02  7.87598640E-03  -2.84320984E+01
-2.05479956E+00  9.90746915E-01  2.85049988E+02  7.82344490E-03  -2.06702881E+01
-2.10532212E+00  1.13843906E+00  2.85350006E+02  7.87598640E-03  -1.58841858E+01
-1.26022291E+00  8.89544070E-01  2.85350006E+02  7.92884082E-03  -1.76026306E+01
-1.42624629E+00  9.13562417E-01  2.85049988E+02  7.92805478E-03  -2.06554565E+01
-1.34426177E+00  8.41044664E-01  2.84750000E+02  7.82344490E-03  -2.59567871E+01
-1.09009266E+00  6.16108954E-01  2.84949982E+02  7.87598640E-03  -2.77416687E+01
-1.25248134E+00  6.96525872E-01  2.85049988E+02  7.87598640E-03  -2.68680420E+01
-1.48257995E+00  1.03750801E+00  2.85149994E+02  7.87754729E-03  -2.33013306E+01
-1.46995068E+00  8.33837390E-01  2.85049988E+02  7.82499555E-03  -2.56904602E+01
-1.21560919E+00  9.50779259E-01  2.85250000E+02  7.82499555E-03  -2.14798889E+01
-1.12283111E+00  8.59791934E-01  2.85149994E+02  7.82499555E-03  -1.56785583E+01
-1.07191062E+00  6.89315319E-01  2.85049988E+02  7.87676685E-03  -1.46292419E+01
-1.36619103E+00  7.56333768E-01  2.85149994E+02  7.82422069E-03  -1.49431152E+01
-1.21185577E+00  8.84091377E-01  2.84949982E+02  7.82422069E-03  -1.95339355E+01
-1.63788259E+00  8.11381280E-01  2.84949982E+02  7.77275627E-03  -1.80499268E+01
-1.69489789E+00  6.71838224E-01  2.84850006E+02  7.82499555E-03  -1.54985046E+01
-1.59128964E+00  7.53630221E-01  2.84850006E+02  7.82422069E-03  -1.46946106E+01
-1.74123895E+00  7.24228203E-01  2.84850006E+02  7.82422069E-03  -2.57105713E+01
-1.67441964E+00  7.67837524E-01  2.84750000E+02  7.82422069E-03  -3.27441101E+01
-2.72371078E+00  1.57599986E+00  2.84750000E+02  7.77352694E-03  -3.65423889E+01
-3.15786576E+00  1.61610222E+00  2.84850006E+02  7.77429808E-03  -2.97281799E+01
-2.65128660E+00  1.33937812E+00  2.84949982E+02  7.82732572E-03  -3.04047546E+01
-2.36858273E+00  1.57450199E+00  2.84850006E+02  7.77352694E-03  -3.03970642E+01
-2.50713658E+00  1.54522860E+00  2.84649994E+02  7.72082387E-03  -3.91151123E+01
-1.16979337E+00  1.51575863E+00  2.84549988E+02  7.72005785E-03  -3.74461975E+01
-1.21002281E+00  8.87513161E-01  2.84250000E+02  7.71852769E-03  -3.06409912E+01
-1.69440436E+00  5.22485673E-01  2.84549988E+02  7.77121540E-03  5.40270996E+00
-1.27845275E+00  -6.18027806E-01  2.85149994E+02  7.92805478E-03  2.12807312E+01
-1.33106768E+00  1.11537588E+00  2.85549988E+02  7.98042584E-03  1.55138855E+01
-1.71790409E+00  6.75191760E-01  2.85649994E+02  8.03230610E-03  -6.79919434E+00
-1.66695261E+00  1.31393838E+00  2.86049988E+02  8.14099051E-03  7.57055359E+01
-2.05491590E+00  1.89827502E+00  2.86850006E+02  8.36145598E-03  1.32570251E+02
-2.42233348E+00  2.77858567E+00  2.87149994E+02  8.36145598E-03  1.08979401E+02
-2.07895565E+00  2.76190829E+00  2.87049988E+02  8.41634814E-03  4.94524231E+01
-1.60338581E+00  2.55319309E+00  2.87049988E+02  8.47071875E-03  4.07889099E+01
-1.69115674E+00  2.19805717E+00  2.87250000E+02  8.52540042E-03  2.90707092E+01
-1.55905139E+00  2.03166080E+00  2.87449982E+02  8.63825902E-03  3.89212036E+01
-1.53703606E+00  1.73167515E+00  2.87649994E+02  8.69561452E-03  4.69191895E+01
-1.63629329E+00  1.93802845E+00  2.87850006E+02  8.75243824E-03  5.08551025E+01
-2.03601432E+00  2.11521816E+00  2.87949982E+02  8.86970665E-03  6.97806091E+01
-1.94499707E+00  1.82811236E+00  2.88250000E+02  8.81133787E-03  7.22106934E+01
-2.30926871E+00  2.04915738E+00  2.88350006E+02  8.75417329E-03  5.09425049E+01
-1.88442707E+00  2.56263924E+00  2.88549988E+02  8.81133787E-03  6.25478821E+01
-1.71426439E+00  3.40038967E+00  2.88649994E+02  8.81046336E-03  7.85756226E+01
-1.63452780E+00  3.40582657E+00  2.88850006E+02  8.86882842E-03  1.05942322E+02
-2.04761887E+00  3.37006450E+00  2.89049988E+02  8.86795018E-03  1.08377197E+02
-2.17200446E+00  3.18411064E+00  2.88949982E+02  8.80959164E-03  8.47829590E+01
-1.44953024E+00  3.25293708E+00  2.89250000E+02  8.86707008E-03  7.14157410E+01
-1.38165951E+00  3.48432016E+00  2.89350006E+02  8.86619277E-03  9.32721863E+01
-7.16354370E-01  3.73109579E+00  2.89649994E+02  8.98302440E-03  1.34667297E+02
-8.29543531E-01  3.54794097E+00  2.90149994E+02  9.16219037E-03  2.23305756E+02
-1.89137124E-02  3.88000870E+00  2.90449982E+02  9.16309841E-03  2.65386292E+02
-2.66922534E-01  3.63935399E+00  2.90750000E+02  9.28338617E-03  3.01805023E+02
-7.52769291E-01  3.07046032E+00  2.91250000E+02  9.34544113E-03  2.43451385E+02
-5.62728882E-01  3.33122945E+00  2.91350006E+02  9.16400738E-03  2.18945038E+02
-1.51614809E+00  2.72356319E+00  2.91750000E+02  9.22535546E-03  3.17098877E+02
-2.48641872E+00  1.71668923E+00  2.92250000E+02  9.28614847E-03  3.40590088E+02
-1.99312174E+00  2.75209761E+00  2.92649994E+02  9.16582532E-03  3.71809418E+02
-1.73195350E+00  2.44903064E+00  2.92949982E+02  8.86795018E-03  3.83684998E+02
-6.16281867E-01  2.81085801E+00  2.93350006E+02  8.75070412E-03  3.46287170E+02
 3.49107474E-01  3.34580588E+00  2.93049988E+02  8.86707008E-03  2.29324860E+02
 1.48115769E-01  3.42234159E+00  2.93250000E+02  8.98391660E-03  2.59975311E+02
 5.43492921E-02  3.45957303E+00  2.92850006E+02  9.28338617E-03  1.41823547E+02
 7.85639524E-01  3.72811890E+00  2.92649994E+02  9.34266206E-03  1.53839233E+02
-1.55285522E-01  3.55661154E+00  2.92850006E+02  9.28154588E-03  2.60688293E+02
 2.21050575E-01  3.24247384E+00  2.93049988E+02  9.09941457E-03  2.22211334E+02
-1.53932497E-02  2.93995976E+00  2.93149994E+02  8.74550361E-03  2.30648895E+02
 7.59136677E-02  2.89900637E+00  2.93049988E+02  8.51779990E-03  1.99885925E+02
 6.39586389E-01  2.47459769E+00  2.93250000E+02  8.68958607E-03  2.44306335E+02
 2.84055293E-01  2.84585881E+00  2.93649994E+02  8.80435482E-03  2.74433624E+02
 1.90561295E-01  3.63070822E+00  2.93250000E+02  8.57528951E-03  1.74441193E+02
 9.60009638E-03  3.34755421E+00  2.93250000E+02  8.80522747E-03  1.84446259E+02
-6.52363077E-02  2.81679797E+00  2.93149994E+02  8.98035616E-03  1.70041779E+02
-2.82424629E-01  2.43371582E+00  2.93350006E+02  8.98035616E-03  1.80302063E+02
-5.96010327E-01  2.65505695E+00  2.93250000E+02  9.03881621E-03  1.49046082E+02
-1.08139968E+00  1.89126754E+00  2.93250000E+02  9.03881621E-03  1.31525330E+02
-1.36536431E+00  3.80751085E+00  2.93449982E+02  9.09941457E-03  1.63868744E+02
-1.98745668E+00  3.79721451E+00  2.93449982E+02  8.92311241E-03  2.14094269E+02
-2.30506897E+00  3.36617255E+00  2.93750000E+02  9.10212006E-03  1.73826294E+02
-1.59317172E+00  3.18116403E+00  2.93449982E+02  9.04150307E-03  1.09766388E+02
-7.67215431E-01  3.26654387E+00  2.93350006E+02  9.04150307E-03  7.99349670E+01
-7.09246993E-01  3.94199300E+00  2.93250000E+02  9.10121854E-03  7.35681763E+01
-6.05434418E-01  4.39261484E+00  2.93149994E+02  8.98213498E-03  7.89113464E+01
-4.51203465E-01  3.10077453E+00  2.93149994E+02  9.10031702E-03  6.61690674E+01
-3.09903175E-01  3.08970141E+00  2.93149994E+02  9.34173726E-03  6.32587585E+01
-1.71258301E-01  3.59111452E+00  2.93250000E+02  9.40320268E-03  9.95361328E+01
-2.23754570E-01  3.87511063E+00  2.93549988E+02  9.46596451E-03  1.33943695E+02
-3.87518466E-01  3.87169766E+00  2.93350006E+02  9.34266206E-03  5.63291016E+01
-6.43756911E-02  3.72491693E+00  2.93049988E+02  9.40413494E-03  3.74362793E+01
-1.13853693E-01  4.14461708E+00  2.92850006E+02  9.28154588E-03  3.26482239E+01
-3.92916322E-01  3.65825391E+00  2.92750000E+02  9.40413494E-03  2.99802246E+01
-3.20036650E-01  3.70720410E+00  2.92750000E+02  9.52815451E-03  3.38250427E+01
-1.76649824E-01  3.74583697E+00  2.92649994E+02  9.65457782E-03  3.41582336E+01
 1.19483554E+00  3.47005320E+00  2.92449982E+02  9.77861322E-03  1.90122070E+01
 1.97524726E+00  2.96175575E+00  2.92250000E+02  9.96976253E-03  2.50429688E+01
 2.17716718E+00  3.49776244E+00  2.92149994E+02  1.01003582E-02  2.04094238E+01
 1.57576931E+00  3.67654061E+00  2.91850006E+02  1.01013584E-02  4.65646362E+00
 1.46127331E+00  3.34472442E+00  2.91449982E+02  9.96976253E-03  -1.91232605E+01
 8.41814637E-01  3.05618191E+00  2.91149994E+02  1.00328838E-02  -1.53891296E+01
 5.71643233E-01  3.45300198E+00  2.91049988E+02  1.00983558E-02  -7.39532471E+00
 5.52883983E-01  3.78988361E+00  2.90949982E+02  1.00328838E-02  -1.21546936E+01
 8.15754414E-01  3.42417073E+00  2.90850006E+02  1.00318901E-02  -8.66314697E+00
 9.17667270E-01  3.57407141E+00  2.90750000E+02  1.00953551E-02  -1.03215637E+01
 9.21527982E-01  3.03309846E+00  2.90649994E+02  1.01611856E-02  -1.83001709E+01
 6.56857073E-01  2.84516072E+00  2.90350006E+02  1.01611856E-02  -3.24916992E+01
 5.52628338E-01  2.62240386E+00  2.89949982E+02  1.01591730E-02  -2.40612183E+01
 5.34112513E-01  3.12467980E+00  2.90049988E+02  1.01581672E-02  -1.91674805E+01
 4.52104926E-01  4.09511900E+00  2.90250000E+02  1.01571595E-02  -2.41379395E+01
 5.26363909E-01  3.48042250E+00  2.90049988E+02  1.02223326E-02  -2.54975586E+01
 4.81539786E-01  3.42632747E+00  2.89750000E+02  1.02223326E-02  -3.54741516E+01
 5.13907850E-01  3.52271175E+00  2.89750000E+02  1.02878734E-02  -2.29227295E+01
 2.94980496E-01  2.95531511E+00  2.89750000E+02  1.03537859E-02  -1.41127319E+01
 1.16045609E-01  3.49807572E+00  2.89949982E+02  1.04888007E-02  -1.51983643E+01
-1.37250319E-01  3.41724491E+00  2.89850006E+02  1.05558503E-02  -2.14119873E+01
-1.61392868E-01  3.18591475E+00  2.89750000E+02  1.05558503E-02  -1.74186096E+01
-1.86337933E-01  2.76739669E+00  2.89549988E+02  1.06232716E-02  -1.57627258E+01
-4.02677506E-01  3.03428769E+00  2.89549988E+02  1.06232716E-02  -1.43588562E+01
